pcode,day,LOC_DST_ep_0,LOC_DST_ep_1,LOC_DST_ep_2,LOC_DST_ep_3,LOC_DST_ep_4,LOC_CNT_ep_0,LOC_CNT_ep_1,LOC_CNT_ep_2,LOC_CNT_ep_3,LOC_CNT_ep_4,SCR_DUR_ep_0,SCR_DUR_ep_1,SCR_DUR_ep_2,SCR_DUR_ep_3,SCR_DUR_ep_4,ACT_WALKING_ep_0,ACT_WALKING_ep_1,ACT_WALKING_ep_2,ACT_WALKING_ep_3,ACT_WALKING_ep_4,ACT_RUNNING_ep_0,ACT_RUNNING_ep_1,ACT_RUNNING_ep_2,ACT_RUNNING_ep_3,ACT_RUNNING_ep_4,ACT_STILL_ep_0,ACT_STILL_ep_1,ACT_STILL_ep_2,ACT_STILL_ep_3,ACT_STILL_ep_4,ACT_FOOT_ep_0,ACT_FOOT_ep_1,ACT_FOOT_ep_2,ACT_FOOT_ep_3,ACT_FOOT_ep_4,ACT_UNKNOWN_ep_0,ACT_UNKNOWN_ep_1,ACT_UNKNOWN_ep_2,ACT_UNKNOWN_ep_3,ACT_UNKNOWN_ep_4,CON_DUR_ep_0,CON_DUR_ep_1,CON_DUR_ep_2,CON_DUR_ep_3,CON_DUR_ep_4,CON_CNT_ep_0,CON_CNT_ep_1,CON_CNT_ep_2,CON_CNT_ep_3,CON_CNT_ep_4,SLP_DUR,SLP_START,SLP_END,stress_binary_personal
P012,2013-05-23 00:00:00-04:00,35396.37,124.13709,10003.876,21083.754,4184.6035,6.0,1.0,3.3333333,5.6666665,2.3333333,35730.332,50.666668,11970.667,15170.667,8538.333,2866.3333,0.0,698.0,1595.6666,572.6667,1054.3334,0.0,166.66667,719.3333,168.33333,76927.336,20707.334,19220.334,17541.666,19458.0,3920.6667,0.0,864.6667,2315.0,741.0,2098.6667,0.0,618.0,808.0,672.6667,18139.334,20.0,3072.3333,9057.333,5989.6665,26.666666,0.33333334,6.6666665,10.333333,9.333333,6.859861,33.63778,96.0,0
P012,2013-05-25 00:00:00-04:00,24100.352,121.46227,6868.8633,14014.217,3095.809,6.3333335,1.0,3.3333333,5.3333335,2.6666667,24077.334,51.666668,7554.3335,10955.667,5515.6665,3011.0,8.333333,605.0,1336.6666,1061.0,1405.0,0.0,235.0,776.3333,393.66666,78120.0,21222.666,19603.334,17909.666,19384.334,4416.0,8.333333,840.0,2113.0,1454.6666,2430.6667,6.0,771.3333,1135.3334,518.0,26436.334,93.666664,4295.0,9905.667,12142.0,30.333334,1.0,5.3333335,13.666667,10.333333,6.859861,33.63778,96.0,0
P012,2013-05-31 00:00:00-04:00,53326.457,3115.2566,9765.796,36706.242,3739.1606,5.6666665,1.6666666,3.6666667,4.0,1.6666666,62989.0,17352.666,17163.666,11489.667,16983.0,4311.0,155.33333,1140.3334,2621.3333,394.0,1638.0,158.33333,809.3333,510.66666,159.66667,71561.664,21042.666,18687.0,15648.333,16183.667,5949.0,313.66666,1949.6666,3132.0,553.6667,2358.0,153.0,601.3333,1453.3334,150.33333,20606.334,238.66667,4792.3335,10744.333,4831.0,33.666668,0.6666667,10.0,14.666667,8.333333,1.19625,75.64889,92.702225,0
P013,2013-04-09 00:00:00-04:00,12042.087,2471.928,2245.4197,2725.1113,4599.628,2.6666667,1.6666666,1.3333334,2.0,1.6666666,39546.0,7863.6665,10574.333,11833.333,9274.667,1142.3334,29.666666,192.0,513.0,407.66666,20.0,20.0,0.0,0.0,0.0,83060.664,21036.334,21046.334,20526.0,20452.0,1162.3334,49.666668,192.0,513.0,407.66666,1019.0,226.0,107.0,279.66666,406.33334,11786.0,1225.5,217.5,4188.0,6155.0,39.0,2.5,2.0,15.0,19.5,7.105139,43.427776,102.753334,0
P013,2013-04-10 00:00:00-04:00,10187.158,93.99502,4638.4336,770.6996,4684.0303,2.3333333,1.0,2.0,1.6666666,2.3333333,35819.0,2891.0,5243.6665,15125.0,12559.333,1956.0,4.3333335,422.33334,1138.6666,390.66666,177.33333,0.0,0.0,94.0,83.333336,80699.664,21062.666,20342.666,19389.334,19905.0,2133.3333,4.3333335,422.33334,1232.6666,474.0,1264.0,70.333336,270.0,370.0,553.6667,15280.0,45.5,369.0,8064.0,6801.5,43.0,0.5,3.5,20.0,19.0,7.308241,42.219257,103.16963,0
P014,2013-03-28 00:00:00-04:00,4204.594,130.3796,1397.7448,1658.3981,1018.0719,6.5,1.5,3.5,4.5,3.5,16668.0,520.0,5560.5,3035.5,7552.0,13199.0,1098.5,2321.5,3356.0,6423.0,526.0,0.0,235.0,126.5,164.5,68800.0,19545.0,18307.5,16997.0,13950.5,13725.0,1098.5,2556.5,3482.5,6587.5,1384.0,111.5,141.5,596.5,534.5,32585.5,1453.0,3374.0,11961.5,15797.0,35.0,2.5,6.5,14.0,12.0,6.4466667,37.36222,105.59778,1
P014,2013-03-29 00:00:00-04:00,4821.4346,395.79517,1292.7595,1768.5376,1364.3423,7.0,2.0,3.0,4.3333335,4.0,17992.666,439.66666,5191.0,4666.3335,7695.6665,13773.667,1051.0,1950.6666,3412.6667,7359.3335,584.0,3.6666667,161.0,233.0,186.33333,68828.336,19893.0,18930.0,17113.666,12891.667,14357.667,1054.6666,2111.6667,3645.6667,7545.6665,1543.6666,88.333336,159.66667,487.66666,808.0,34866.332,1614.0,4931.6665,12091.333,16229.333,35.666668,3.0,5.6666665,15.0,12.0,6.4470835,39.054443,107.293335,0
P014,2013-03-30 00:00:00-04:00,4851.371,654.9178,1103.206,1582.4918,1510.7551,6.6666665,2.3333333,2.6666667,4.0,4.0,16725.334,2252.0,4908.3335,3848.3333,5716.6665,15869.0,1874.0,1678.3334,3743.3333,8573.333,350.33334,4.3333335,8.0,229.33333,108.666664,68075.336,19233.0,19663.0,17288.334,11891.0,16219.333,1878.3334,1686.3334,3972.6667,8682.0,1623.3334,232.66667,156.33333,276.33334,958.0,34002.0,3480.3333,3818.3333,9839.0,16864.334,32.666668,4.3333335,4.6666665,10.666667,13.0,6.4475,40.746666,108.98889,0
P014,2013-03-31 00:00:00-04:00,3730.2798,787.23395,645.02985,1036.4028,1261.6133,6.3333335,2.6666667,2.0,3.3333333,4.0,20200.334,2535.3333,3252.3333,8898.0,5514.6665,12471.333,3174.0,1270.6666,2261.0,5765.6665,259.0,22.0,4.3333335,148.66667,84.0,71406.336,17848.0,19982.666,18855.0,14720.667,12730.333,3196.0,1275.0,2409.6667,5849.6665,1726.0,463.66666,225.0,177.66667,859.6667,30100.666,5967.3335,4275.3335,6194.6665,13663.333,31.0,5.3333335,3.0,10.333333,12.333333,6.4475,40.746666,108.98889,0
P014,2013-04-01 00:00:00-04:00,3114.3586,615.3604,724.70245,871.2362,903.0596,6.3333335,2.3333333,2.6666667,3.6666667,3.3333333,21324.0,2488.6667,2722.3333,7315.6665,8797.333,9388.333,2864.0,1358.3334,1955.0,3211.0,299.66666,96.333336,0.0,85.666664,117.666664,74316.336,17964.334,19840.334,19024.334,17487.334,9688.0,2960.3333,1358.3334,2040.6666,3328.6667,1361.3334,470.66666,169.0,245.66667,476.0,25550.334,5940.0,3180.0,6387.6665,10042.667,32.333332,8.333333,3.6666667,7.6666665,12.666667,5.179167,51.11111,109.206665,0
P014,2013-04-02 00:00:00-04:00,2796.2734,395.7301,623.6061,922.4393,854.4979,7.3333335,2.3333333,2.3333333,4.0,3.0,25772.666,2053.0,2657.0,10132.0,10930.667,8605.667,2141.0,1317.6666,1462.0,3685.0,540.6667,172.33333,0.0,100.0,268.33334,74376.664,18552.0,19670.334,19217.334,16937.0,9146.333,2313.3333,1317.6666,1562.0,3953.3333,1268.3334,391.66666,238.0,383.0,255.66667,27793.334,3939.3333,2833.6667,10172.0,10848.333,31.333334,7.0,4.0,9.0,11.333333,6.174722,46.144444,112.204445,0
P014,2013-04-03 00:00:00-04:00,3785.466,521.55133,1153.967,1021.0761,1088.8717,7.6666665,2.6666667,3.0,4.3333335,2.6666667,31418.666,1855.3334,5433.6665,9868.667,14261.0,8769.333,587.6667,1438.6666,1863.6666,4879.3335,836.6667,316.0,6.0,100.0,414.66666,73456.0,20124.666,19564.666,18531.0,15235.667,9606.0,903.6667,1444.6666,1963.6666,5294.0,1185.3334,94.0,82.333336,533.0,476.0,34895.668,1812.6666,5920.6665,13178.667,13983.667,31.0,6.6666665,4.0,9.333333,11.0,6.174722,46.144444,112.204445,0
P014,2013-04-04 00:00:00-04:00,3961.6775,407.4345,970.9141,1518.39,1064.939,7.3333335,2.3333333,2.3333333,4.0,2.6666667,36664.332,2487.0,7480.3335,13200.0,13497.0,10871.333,904.6667,1347.6666,2035.6666,6583.3335,690.6667,238.0,15.666667,109.666664,327.33334,70967.336,19706.0,19511.666,18272.334,13477.333,11562.0,1142.6666,1363.3334,2145.3333,6910.6665,1197.3334,140.0,86.333336,483.0,488.0,38362.0,1467.0,6667.0,14793.333,15434.667,24.0,2.6666667,3.3333333,9.666667,8.333333,6.799028,40.544445,111.59889,0
P014,2013-04-05 00:00:00-04:00,3820.298,393.3602,1307.0432,1323.8276,796.06714,6.3333335,2.0,3.3333333,4.0,2.0,40618.668,1986.0,11875.0,16502.0,10255.667,12398.0,1047.0,1706.6666,1665.0,7979.3335,607.3333,161.33333,24.0,102.0,320.0,68851.336,19569.666,19079.334,18680.334,11522.0,13005.333,1208.3334,1730.6666,1767.0,8299.333,1341.3334,74.666664,20.0,329.33334,917.3333,38193.332,1514.0,10012.667,10474.0,16192.667,22.0,2.3333333,3.6666667,7.3333335,8.666667,6.427778,39.91111,107.99555,0
P014,2013-04-06 00:00:00-04:00,3355.9304,338.57364,780.6123,1547.7749,688.96954,6.0,2.0,2.6666667,4.0,2.3333333,30735.334,1905.6666,7977.3335,13039.0,7813.3335,12186.0,2012.0,969.0,1694.3334,7510.6665,602.6667,153.66667,23.0,190.33333,235.66667,69312.664,18367.666,19681.334,18679.0,12584.667,12788.667,2165.6667,992.0,1884.6666,7746.3335,1166.0,177.66667,16.0,322.33334,650.0,32332.334,2279.3333,6055.3335,9373.0,14624.667,26.666666,3.3333333,2.6666667,11.0,9.666667,7.194722,46.907776,121.12778,0
P014,2013-04-07 00:00:00-04:00,2824.0027,373.9514,608.5401,1036.4617,805.0495,5.3333335,2.3333333,2.6666667,4.0,3.0,28227.334,3258.3333,6435.3335,13386.0,5147.6665,10562.333,2795.3333,708.3333,1228.6666,5830.0,643.6667,156.33333,13.333333,98.333336,375.66666,71927.0,17865.0,20208.666,19525.334,14328.0,11206.0,2951.6667,721.6667,1327.0,6205.6665,1156.6666,140.0,5.3333335,295.0,716.3333,30199.0,4028.0,6176.0,5361.6665,14633.333,32.333332,3.6666667,2.6666667,11.0,15.0,5.958611,57.863335,122.19444,0
P014,2013-04-08 00:00:00-04:00,3082.6099,367.57187,565.0953,1185.0812,964.86163,5.6666665,2.3333333,2.6666667,4.0,3.6666667,30919.334,9582.667,6295.0,8509.333,6532.3335,7725.0,2553.0,982.3333,2167.0,2022.6666,672.3333,156.33333,84.333336,189.66667,242.0,75761.664,18392.666,20065.334,18520.334,18783.334,8397.333,2709.3333,1066.6666,2356.6667,2264.6667,874.3333,140.0,8.0,392.66666,333.66666,25219.334,3964.3333,4023.6667,7473.6665,9757.667,36.333332,4.0,2.0,14.0,16.333334,5.958611,57.863335,122.19444,0
P014,2013-04-09 00:00:00-04:00,3264.8088,273.7922,707.2559,1190.8661,1092.8947,6.3333335,1.6666666,3.3333333,4.3333335,3.6666667,33815.668,10616.333,9660.333,9237.333,4301.6665,8989.333,1196.3334,1723.0,2271.6667,3798.3333,598.6667,3.6666667,84.666664,180.33333,330.0,74530.664,20148.0,19444.666,18289.0,16649.0,9588.0,1200.0,1807.6666,2452.0,4128.3335,796.3333,29.333334,15.0,404.66666,347.33334,28874.334,2320.6667,4320.0,10020.333,12213.333,34.0,1.6666666,4.0,13.0,15.333333,3.9555554,61.822224,110.12889,0
P014,2013-04-10 00:00:00-04:00,3502.2803,417.9073,1287.807,873.5821,922.98395,6.6666665,2.0,4.6666665,3.6666667,3.0,33698.332,9431.333,12044.0,8216.333,4006.6667,8866.667,335.33334,2206.3333,2013.0,4312.0,887.0,80.666664,306.33334,185.0,315.0,73094.336,20631.334,18391.334,18241.0,15830.667,9753.667,416.0,2512.6667,2198.0,4627.0,898.6667,67.333336,81.666664,405.66666,344.0,33657.332,911.6667,6337.3335,14084.333,12324.0,34.333332,3.0,5.3333335,13.333333,12.666667,4.2469444,43.064445,93.702225,0
P014,2013-04-11 00:00:00-04:00,3565.805,514.1694,1207.0198,1044.5637,800.05206,6.6666665,2.0,4.3333335,3.6666667,2.6666667,33603.332,2833.0,9540.0,11418.667,9811.667,7782.0,338.66666,1794.6666,1533.0,4115.6665,768.6667,80.666664,230.33333,159.66667,298.0,73914.0,20304.334,18637.0,18697.0,16275.667,8550.667,419.33334,2025.0,1692.6666,4413.6665,673.3333,71.666664,87.0,310.33334,204.33333,38096.668,840.6667,7470.0,16458.334,13327.667,35.666668,2.6666667,6.6666665,12.0,14.333333,5.8605556,39.537777,103.08444,0
P014,2013-04-12 00:00:00-04:00,2940.3452,388.35022,1382.3726,720.5139,449.1086,5.6666665,2.0,4.0,2.6666667,2.0,45420.668,3438.6667,10920.333,14442.667,16619.0,7655.6665,260.66666,1536.6666,1207.3334,4651.0,610.3333,79.666664,295.33334,87.333336,148.0,72519.336,20397.666,19057.0,19498.334,13566.333,8266.0,340.33334,1832.0,1294.6666,4799.0,841.6667,214.66667,89.333336,151.33333,386.33334,29626.0,830.3333,10512.667,11519.0,6764.0,29.333334,3.0,6.6666665,8.666667,11.0,5.8605556,39.537777,103.08444,0
P014,2013-04-14 00:00:00-04:00,2388.6484,552.0414,749.49854,297.76785,789.3405,5.5,2.5,3.0,2.0,3.0,45785.0,3035.5,11056.5,19588.0,12105.0,8644.5,789.0,1062.5,808.0,5985.0,247.5,2.5,105.5,17.0,122.5,72028.0,20161.0,20209.0,20374.0,11284.0,8892.0,791.5,1168.0,825.0,6107.5,964.0,358.5,18.0,195.5,392.0,15052.0,2218.0,8623.5,1639.0,2571.5,24.5,4.0,6.0,10.0,4.5,5.553056,49.426666,110.513336,0
P014,2013-04-15 00:00:00-04:00,3860.1904,588.1221,686.6964,684.5664,1900.8055,6.5,2.5,3.5,2.5,4.5,26691.5,48.5,8327.0,15555.5,2760.5,4961.0,775.0,642.0,914.5,2629.5,474.5,2.5,117.5,123.0,231.5,78210.0,20262.5,20213.5,19933.5,17800.5,5435.5,777.5,759.5,1037.5,2861.0,1019.5,144.0,202.0,200.5,473.0,23808.5,1915.5,5727.0,7840.0,8326.0,33.0,3.0,4.5,17.0,8.5,6.3020835,38.785557,105.86444,0
P014,2013-04-16 00:00:00-04:00,4194.6436,800.45636,559.6655,1145.8008,1688.721,6.6666665,2.6666667,2.6666667,3.3333333,4.3333335,29924.666,42.666668,6417.6665,17570.334,5894.0,6697.3335,1763.0,558.0,2039.3334,2337.0,534.0,184.66667,78.333336,88.0,183.0,75998.336,18662.666,20349.0,18822.334,18164.334,7231.3335,1947.6666,636.3333,2127.3333,2520.0,1196.3334,526.3333,138.0,158.33333,373.66666,24127.334,2800.3333,3841.3333,9246.333,8239.333,31.0,3.0,3.3333333,15.0,9.666667,6.3020835,38.785557,105.86444,0
P014,2013-04-17 00:00:00-04:00,4038.6284,609.9222,922.39954,1277.7466,1228.5602,6.6666665,2.0,3.3333333,4.0,3.0,30678.666,10.333333,9244.0,14961.0,6463.3335,7219.6665,1246.3334,1080.6666,2275.6667,2617.0,519.6667,183.0,80.666664,83.333336,172.66667,75120.0,19160.334,19688.334,18579.666,17691.666,7739.3335,1429.3334,1161.3334,2359.0,2789.6667,1054.0,430.33334,147.0,33.666668,443.0,24639.334,1523.3334,5219.3335,11371.667,6525.0,23.0,1.0,4.0,11.333333,6.6666665,6.314722,28.51111,95.69111,0
P014,2013-04-18 00:00:00-04:00,4520.574,1049.3093,829.25415,1590.2031,1051.8077,7.0,2.6666667,3.0,4.6666665,2.3333333,34848.332,34.0,9475.333,14066.667,11272.333,7991.0,1746.3334,1017.3333,2646.6667,2580.6667,989.0,342.66666,5.0,104.0,537.3333,73477.664,18342.334,19729.0,17941.666,17464.666,8980.0,2089.0,1022.3333,2750.6667,3118.0,814.6667,447.33334,92.0,109.666664,165.66667,24461.666,1523.3334,3824.6667,12804.0,6309.6665,21.666666,1.0,3.0,7.6666665,10.0,5.5783334,28.877777,90.166664,0
P014,2013-04-19 00:00:00-04:00,5122.725,920.8207,1201.4105,1327.0074,1673.4865,8.0,2.3333333,4.6666665,4.6666665,2.3333333,32486.666,931.6667,13425.0,10911.333,7218.6665,8847.0,816.6667,1311.3334,1526.0,5193.0,1921.6666,239.0,69.0,225.33333,1388.3334,72181.336,19959.334,19531.334,19060.334,13630.333,10768.667,1055.6666,1380.3334,1751.3334,6581.3335,976.0,18.666666,89.333336,153.66667,714.3333,27332.666,198.33333,7405.3335,10176.0,9553.0,21.0,0.6666667,4.0,6.6666665,9.666667,5.5783334,28.877777,90.166664,0
P014,2013-04-20 00:00:00-04:00,4917.983,1230.4263,784.2181,1208.2223,1695.1162,8.0,3.3333333,3.3333333,4.6666665,2.6666667,31636.334,938.0,7977.0,9742.0,12979.333,8414.333,1807.3334,655.3333,1401.3334,4550.3335,2311.0,622.0,66.666664,233.0,1389.3334,72621.0,18314.0,20390.666,19375.0,14541.333,10725.333,2429.3333,722.0,1634.3334,5939.6665,1336.6666,468.0,77.666664,155.33333,635.6667,29666.666,2043.6666,3815.6667,9352.0,14455.333,30.0,3.6666667,1.6666666,7.6666665,17.0,10.921945,49.162224,153.2,0
P014,2013-04-21 00:00:00-04:00,3153.031,771.342,628.5707,604.66705,1148.4513,7.0,2.6666667,3.3333333,3.6666667,2.6666667,35237.332,4120.3335,7538.0,9656.333,13922.667,6258.3335,1390.6666,723.3333,669.6667,3474.6667,1694.6666,462.33334,64.0,203.66667,964.6667,76325.336,19092.666,20585.0,20398.334,16249.333,7953.0,1853.0,787.3333,873.3333,4439.3335,1177.3334,454.33334,4.6666665,84.666664,633.6667,30194.334,3905.6667,6065.6665,3738.3333,16484.666,31.333334,7.0,2.0,6.3333335,16.0,10.921945,49.162224,153.2,0
P014,2013-04-22 00:00:00-04:00,2539.8892,678.1452,854.2285,284.8998,722.6156,6.0,3.0,3.0,2.6666667,2.6666667,39425.332,6037.0,5198.0,12811.667,15378.667,4235.0,1218.3334,876.0,635.3333,1505.3334,901.3333,383.0,91.666664,80.0,346.66666,78692.0,19221.666,20265.666,20392.666,18812.0,5136.3335,1601.3334,967.6667,715.3333,1852.0,1084.6666,454.66666,11.333333,105.0,513.6667,31988.334,3815.0,4216.6665,8394.667,15562.0,34.333332,7.0,3.0,8.333333,16.0,8.210972,49.996666,132.34666,0
P014,2013-04-23 00:00:00-04:00,2767.7026,409.8328,954.388,427.61197,975.8698,6.0,2.6666667,3.3333333,3.0,3.3333333,35771.668,6073.0,6817.0,10554.0,12327.667,5450.3335,1593.6666,958.6667,759.3333,2138.6667,584.3333,15.333333,91.666664,72.333336,405.0,77391.336,19444.666,20013.666,20049.0,17884.0,6034.6665,1609.0,1050.3334,831.6667,2543.6667,833.0,74.333336,20.0,159.66667,579.0,32141.0,3698.6667,5430.0,9313.333,13699.0,34.333332,5.3333335,5.6666665,11.0,12.333333,5.8216667,47.885555,111.12111,0
P014,2013-04-24 00:00:00-04:00,3031.902,398.55356,918.45026,429.84238,1285.0558,6.0,2.3333333,3.0,3.0,3.6666667,33032.668,3584.0,9223.667,13638.0,6587.0,7681.3335,1572.6666,762.6667,1017.0,4329.0,740.6667,15.333333,113.333336,3.6666667,608.3333,74128.664,19299.334,19948.666,19697.666,15183.0,8422.0,1588.0,876.0,1020.6667,4937.3335,1038.0,71.0,90.0,158.33333,718.6667,33250.668,1991.3334,5298.6665,11676.333,14284.333,29.333334,2.3333333,6.3333335,9.666667,11.0,5.563426,44.183704,105.35333,0
P014,2013-04-25 00:00:00-04:00,2697.7212,281.6118,466.1967,767.34595,1182.5668,6.0,2.0,2.0,4.0,4.0,39175.332,5803.0,13947.667,9764.333,9660.333,6882.6665,1552.3334,405.66666,1072.6666,3852.0,770.0,15.333333,84.333336,85.666664,584.6667,74903.336,19079.666,20170.334,19416.0,16237.333,7652.6665,1567.6666,490.0,1158.3334,4436.6665,605.3333,141.33333,85.333336,136.0,242.66667,25301.666,3523.6667,5903.6665,6599.3335,9275.0,21.0,3.3333333,4.3333335,6.0,7.3333335,5.595139,40.86,102.28333,0
P014,2013-04-26 00:00:00-04:00,63381.43,166.23643,59950.684,527.31964,2737.1917,5.6666665,1.6666666,2.6666667,2.3333333,3.0,43988.332,12338.333,14562.667,8604.333,8483.0,7556.3335,190.0,1228.3334,1463.0,4675.0,849.0,0.0,297.0,98.0,454.0,73037.664,20741.334,19296.334,17283.666,15716.333,8405.333,190.0,1525.3334,1561.0,5129.0,2663.6667,75.0,154.33333,2107.3333,327.0,29501.666,1794.6666,8237.333,8037.3335,11432.333,24.333334,2.0,3.0,9.0,10.333333,5.0469446,36.78,93.81778,0
P014,2013-04-28 00:00:00-04:00,181732.3,104.93009,89489.86,89321.914,2815.587,5.0,1.5,3.0,2.0,1.0,24842.0,9876.0,3932.0,2330.0,8704.0,7574.0,987.5,1725.5,2376.5,2484.5,348.0,0.0,329.5,18.5,0.0,68936.0,20067.0,18912.5,11645.0,18311.5,7922.0,987.5,2055.0,2395.0,2484.5,7473.5,44.5,125.5,7040.0,263.5,37624.5,1739.0,6066.0,11404.0,18415.5,46.0,4.0,3.5,21.0,17.5,7.083611,50.013332,123.344444,0
P014,2013-04-29 00:00:00-04:00,90387.96,56.43074,335.3345,89377.81,618.3824,5.5,1.0,3.0,2.5,2.5,35831.5,10809.5,4097.5,9031.0,11893.5,5029.5,1423.0,781.5,1836.5,988.5,232.5,0.0,107.0,0.0,125.5,74628.5,19478.0,20193.0,15252.0,19705.5,5262.0,1423.0,888.5,1836.5,1114.0,4442.5,197.5,11.5,3993.0,240.5,37301.0,8223.5,1164.0,12311.0,15602.5,52.0,13.5,3.5,19.0,16.0,7.083611,50.013332,123.344444,1
P014,2013-04-30 00:00:00-04:00,60994.7,81.26405,365.79675,59813.637,734.00195,6.0,1.0,2.6666667,3.3333333,2.6666667,51231.0,14406.333,9931.667,11764.0,15129.0,4482.3335,948.6667,615.3333,1937.3334,981.0,155.0,0.0,71.333336,0.0,83.666664,77089.0,20183.666,20563.334,16483.666,19858.334,4637.3335,948.6667,686.6667,1937.3334,1064.6666,3288.0,131.66667,10.333333,2830.3333,315.66666,35454.332,5482.3335,2346.0,12036.333,15589.667,47.333332,9.0,5.3333335,17.0,16.0,7.083611,50.013332,123.344444,0
P014,2013-05-01 00:00:00-04:00,2723.0105,320.87885,821.02423,460.57025,1120.5371,7.0,1.6666666,3.6666667,3.3333333,3.6666667,64404.0,21600.0,15671.0,12401.333,14731.667,6028.6665,615.0,932.0,1615.6666,2866.0,312.0,0.0,154.33333,1.0,156.66667,78772.0,20401.334,20501.334,19773.0,18096.334,6340.6665,615.0,1086.3334,1616.6666,3022.6667,1214.3334,578.0,4.3333335,187.0,445.0,35471.332,5012.6665,5715.6665,12677.0,12066.0,41.666668,7.3333335,6.0,14.333333,14.0,0.0,0.0,0.0,0
P014,2013-05-02 00:00:00-04:00,3075.7554,336.71884,883.70264,719.06903,1136.2648,7.6666665,1.6666666,3.0,4.3333335,4.0,50691.668,14400.0,15885.667,10108.0,10298.0,6459.0,321.0,809.0,1685.3334,3643.6667,401.0,0.0,149.33333,81.666664,170.0,78184.0,20762.0,20585.666,19572.666,17263.666,6860.0,321.0,958.3333,1767.0,3813.6667,1079.0,473.33334,7.0,185.0,413.66666,34653.0,689.6667,7776.0,12798.0,13389.333,31.666666,1.0,6.0,12.0,12.666667,0.0,0.0,0.0,0
P014,2013-05-03 00:00:00-04:00,3290.8296,318.02615,1419.7375,573.7625,979.3034,7.6666665,1.6666666,4.3333335,3.0,4.0,48376.0,13407.667,14049.667,10620.667,10298.0,9740.333,321.0,1346.3334,1218.3334,6854.6665,812.6667,0.0,229.0,141.66667,442.0,73797.0,20677.666,19805.0,20031.666,13282.667,10553.0,321.0,1575.3334,1360.0,7296.6665,1334.0,473.33334,71.0,16.666666,773.0,38476.0,689.6667,9804.0,13571.333,14411.0,36.0,1.0,7.0,16.0,12.0,0.0,0.0,0.0,0
P014,2013-05-04 00:00:00-04:00,2844.0503,352.29645,1008.98364,568.99396,913.77625,6.6666665,1.6666666,3.3333333,2.3333333,4.0,49062.668,13407.667,13734.667,9076.333,12844.0,9112.333,1977.6666,795.3333,735.0,5604.3335,1110.6666,367.0,139.0,140.66667,464.0,73826.664,18849.334,20271.666,20375.0,14330.667,10223.0,2344.6667,934.3333,875.6667,6068.3335,996.0,126.0,80.333336,0.0,789.6667,35072.668,2980.6667,6071.3335,10115.0,15905.667,36.0,3.6666667,7.0,13.0,12.333333,0.0,0.0,0.0,0
P014,2013-05-05 00:00:00-04:00,2468.797,347.23282,836.61926,697.3083,587.6367,5.3333335,1.6666666,3.3333333,2.0,2.6666667,58942.332,20607.666,17171.666,8044.3335,13118.667,7777.6665,1977.6666,797.3333,670.6667,4332.0,1060.0,367.0,79.666664,243.0,370.33334,74612.664,18671.666,20153.666,20155.666,15631.667,8837.667,2344.6667,877.0,913.6667,4702.3335,881.0,126.0,76.0,0.0,679.0,27490.0,2980.6667,6260.0,5388.3335,12861.0,32.666668,3.6666667,6.3333335,10.666667,12.0,0.0,0.0,0.0,0
P014,2013-05-06 00:00:00-04:00,2732.2896,351.33325,695.57587,845.61,839.77045,5.0,1.6666666,2.6666667,3.0,3.0,45542.668,19992.334,17814.334,1788.3334,5947.6665,6275.0,1977.6666,1153.0,979.6667,2164.6667,1328.6666,367.0,312.66666,185.33333,463.66666,75293.0,18435.0,19322.0,19753.0,17783.0,7603.6665,2344.6667,1465.6666,1165.0,2628.3333,819.6667,193.66667,164.33333,3.6666667,458.0,23708.334,3021.3333,3735.0,4260.6665,12691.333,28.0,4.0,6.3333335,7.0,10.666667,0.7430556,48.851112,59.56889,0
P014,2013-05-07 00:00:00-04:00,2984.1636,200.52498,752.87866,1152.5522,878.2076,5.6666665,1.3333334,2.6666667,3.6666667,3.0,53695.668,19574.334,19204.0,8345.667,6571.6665,5683.6665,162.33333,1283.3334,1215.3334,3022.6667,1209.0,143.33333,312.66666,248.0,505.0,73946.336,20454.334,19051.0,17385.0,17056.0,6892.6665,305.66666,1596.0,1463.3334,3527.6667,607.0,68.666664,158.33333,9.0,371.0,23799.0,780.0,5941.6665,6420.3335,10657.0,32.666668,2.3333333,8.333333,10.0,12.0,0.7430556,48.851112,59.56889,0
P014,2013-05-08 00:00:00-04:00,2948.523,200.90527,1098.2318,820.9134,828.4726,6.3333335,1.3333334,3.3333333,3.6666667,3.0,46029.668,12374.333,16859.0,10126.333,6670.0,6022.3335,162.33333,1441.6666,1554.0,2864.3333,1115.0,143.33333,390.33334,79.666664,501.66666,73963.0,20546.334,18892.334,17219.666,17304.666,7137.3335,305.66666,1832.0,1633.6666,3366.0,682.6667,68.666664,162.66667,83.0,368.33334,26801.666,1032.0,6567.3335,9382.0,9820.333,37.333332,2.6666667,10.0,13.0,11.666667,2.560139,39.98,77.12334,1
